"UserId","Attribute Type","Attribute Level","Attribute Verified","id_department","id_gender","id_att_group","id_att_sub_group","id_att_name","SkillLevel"
103,skill,3,1,2,2,2,45,64,light supervision
103,skill,3,1,2,2,2,44,63,light supervision
103,skill,3,1,2,2,2,50,73,light supervision
103,skill,3,1,2,2,2,136,196,light supervision
103,skill,3,1,2,2,2,170,233,light supervision
103,skill,3,1,2,2,2,156,217,light supervision
103,skill,3,1,2,2,3,114,162,light supervision
103,skill,3,1,2,2,4,58,82,light supervision
309,skill,2,0,6,1,2,170,233,heavy supervision
309,skill,3,0,6,1,2,156,217,light supervision
309,skill,2,0,6,1,2,136,196,heavy supervision
309,skill,3,0,6,1,2,64,90,light supervision
309,skill,3,0,6,1,2,50,73,light supervision
309,skill,4,0,6,1,2,44,63,light supervision
536,skill,4,0,7,2,6,24,34,light supervision
536,skill,4,0,7,2,6,187,261,light supervision
536,skill,4,0,7,2,6,17,20,light supervision
536,skill,4,0,7,2,6,108,156,light supervision
536,skill,4,0,7,2,6,95,136,light supervision
536,skill,4,0,7,2,6,147,208,light supervision
536,skill,4,0,7,2,6,144,204,light supervision
536,skill,4,0,7,2,6,142,201,light supervision
536,skill,4,0,7,2,6,128,187,light supervision
536,skill,4,0,7,2,6,197,276,light supervision
536,skill,4,0,7,2,6,198,277,light supervision
536,skill,4,0,7,2,6,17,21,light supervision
536,skill,4,0,7,2,4,27,137,light supervision
536,skill,4,0,7,2,9,25,35,light supervision
536,skill,4,0,7,2,2,44,63,light supervision
536,skill,4,0,7,2,2,45,64,light supervision
536,skill,4,0,7,2,2,50,73,light supervision
536,skill,4,0,7,2,2,136,196,light supervision
536,skill,4,0,7,2,2,64,90,light supervision
891,skill,0,0,5,2,8,104,149,wants to learn
776,skill,4,1,7,2,9,207,169,light supervision
776,skill,4,1,7,2,9,207,153,light supervision
776,skill,4,1,7,2,9,207,152,light supervision
776,skill,4,1,7,2,9,207,127,light supervision
776,skill,4,1,7,2,9,207,47,light supervision
776,skill,4,1,7,2,9,160,222,light supervision
776,skill,4,1,7,2,9,152,213,light supervision
776,skill,4,1,7,2,9,148,254,light supervision
776,skill,2,1,7,2,9,148,132,heavy supervision
776,skill,0,0,7,2,9,89,124,wants to learn
776,skill,4,1,7,2,2,170,233,light supervision
776,skill,0,0,7,2,1,14,15,wants to learn
776,skill,4,1,7,2,2,44,63,light supervision
776,skill,3,1,7,2,2,45,64,light supervision
776,skill,4,1,7,2,2,50,73,light supervision
776,skill,4,1,7,2,2,64,90,light supervision
776,skill,3,1,7,2,2,136,196,light supervision
776,skill,2,1,7,2,2,155,216,heavy supervision
776,skill,3,1,7,2,2,156,217,light supervision
732,skill,3,1,1,2,6,198,277,light supervision
732,skill,3,1,1,2,6,197,276,light supervision
732,skill,3,1,1,2,6,134,194,light supervision
732,skill,3,1,1,2,6,128,187,light supervision
732,skill,3,1,1,2,6,96,138,light supervision
732,skill,3,1,1,2,6,24,34,light supervision
732,skill,3,1,1,2,6,18,25,light supervision
229,skill,2,1,11,2,5,190,265,heavy supervision
229,skill,2,1,11,2,5,113,161,heavy supervision
229,skill,2,1,11,2,5,40,57,heavy supervision
229,skill,2,1,11,2,5,38,53,heavy supervision
229,skill,0,0,11,2,6,197,276,wants to learn
229,skill,4,1,11,2,6,17,20,light supervision
229,skill,3,1,11,2,6,17,23,light supervision
229,skill,4,1,11,2,6,17,22,light supervision
229,skill,4,1,11,2,6,37,52,light supervision
229,skill,0,0,11,2,6,96,138,wants to learn
229,skill,3,1,11,2,6,134,194,light supervision
229,skill,2,1,11,2,6,144,204,heavy supervision
879,skill,2,0,7,1,12,23,32,heavy supervision
879,skill,3,0,7,1,1,67,94,light supervision
879,skill,3,0,7,1,1,71,98,light supervision
879,skill,3,0,7,1,1,78,106,light supervision
879,skill,3,0,7,1,1,66,93,light supervision
879,skill,3,0,7,1,9,69,96,light supervision
879,skill,3,0,7,1,12,71,98,light supervision
879,skill,3,0,7,1,12,110,158,light supervision
104,skill,2,1,9,2,2,44,63,heavy supervision
104,skill,2,1,9,2,2,50,73,heavy supervision
104,skill,2,1,9,2,2,64,90,heavy supervision
104,skill,0,0,9,2,2,136,196,wants to learn
104,skill,0,0,9,2,2,155,216,wants to learn
104,skill,3,1,9,2,2,156,217,light supervision
104,skill,2,1,9,2,2,170,233,heavy supervision
104,skill,2,1,9,2,3,28,40,heavy supervision
104,skill,2,1,9,2,3,127,186,heavy supervision
104,skill,1,1,9,2,3,126,185,heavy supervision
104,skill,2,1,9,2,3,125,184,heavy supervision
104,skill,2,1,9,2,3,114,162,heavy supervision
104,skill,2,1,9,2,3,101,146,heavy supervision
104,skill,2,1,9,2,3,74,102,heavy supervision
104,skill,3,1,9,2,3,174,239,light supervision
104,skill,1,1,9,2,4,34,45,heavy supervision
104,skill,2,1,9,2,4,65,91,heavy supervision
104,skill,2,1,9,2,4,177,248,heavy supervision
104,skill,2,1,9,2,4,177,249,heavy supervision
350,skill,2,0,5,2,9,6,6,heavy supervision
350,skill,4,0,5,2,9,69,96,light supervision
350,skill,4,0,5,2,9,152,213,light supervision
350,skill,2,0,5,2,9,160,222,heavy supervision
350,skill,4,0,5,2,9,135,195,light supervision
350,skill,3,0,5,2,9,82,112,light supervision
370,skill,3,1,9,1,9,152,213,light supervision
370,skill,2,1,9,1,9,135,195,heavy supervision
370,skill,1,1,9,1,9,82,112,heavy supervision
370,skill,0,0,9,1,9,55,79,wants to learn
370,skill,2,1,9,1,9,33,44,heavy supervision
370,skill,3,1,9,1,9,25,35,light supervision
370,skill,1,1,9,1,9,9,9,heavy supervision
370,skill,2,1,9,1,2,155,216,heavy supervision
370,skill,3,1,9,1,2,44,63,light supervision
370,skill,3,1,9,1,2,45,64,light supervision
370,skill,3,1,9,1,2,50,73,light supervision
370,skill,4,1,9,1,2,64,90,light supervision
370,skill,3,1,9,1,2,170,233,light supervision
370,skill,2,1,9,1,2,156,217,heavy supervision
370,skill,3,1,9,1,2,136,196,light supervision
370,skill,0,0,9,1,12,3,3,wants to learn
370,skill,2,1,9,1,12,43,62,heavy supervision
370,skill,2,1,9,1,12,62,88,heavy supervision
370,skill,2,1,9,1,12,153,214,heavy supervision
370,skill,0,0,9,1,12,4,4,wants to learn
370,skill,0,0,9,1,12,1,1,wants to learn
370,skill,2,1,9,1,8,77,105,heavy supervision
370,skill,3,1,9,1,8,181,255,light supervision
370,skill,4,1,9,1,8,103,148,light supervision
370,skill,3,1,9,1,3,126,185,light supervision
370,skill,3,1,9,1,3,127,186,light supervision
370,skill,4,1,9,1,3,145,205,light supervision
370,skill,2,1,9,1,3,188,262,heavy supervision
370,skill,3,1,9,1,3,174,239,light supervision
370,skill,3,1,9,1,3,114,162,light supervision
370,skill,4,1,9,1,3,101,146,light supervision
370,skill,4,1,9,1,3,74,102,light supervision
370,skill,4,1,9,1,6,198,277,light supervision
370,skill,3,1,9,1,4,27,38,light supervision
370,skill,3,1,9,1,4,27,39,light supervision
370,skill,3,1,9,1,4,27,41,light supervision
370,skill,3,1,9,1,4,27,137,light supervision
370,skill,3,1,9,1,4,61,85,light supervision
370,skill,3,1,9,1,4,61,86,light supervision
370,skill,4,1,9,1,4,61,87,light supervision
370,skill,3,1,9,1,4,203,283,light supervision
370,skill,3,1,9,1,4,27,33,light supervision
370,skill,4,1,9,1,6,24,34,light supervision
370,skill,4,1,9,1,6,37,52,light supervision
370,skill,3,1,9,1,6,42,61,light supervision
370,skill,4,1,9,1,6,49,72,light supervision
370,skill,3,1,9,1,6,88,123,light supervision
370,skill,4,1,9,1,6,96,138,light supervision
370,skill,3,1,9,1,6,108,156,light supervision
370,skill,2,1,9,1,6,119,174,heavy supervision
370,skill,3,1,9,1,6,134,194,light supervision
370,skill,4,1,9,1,6,142,201,light supervision
370,skill,2,1,9,1,6,144,204,heavy supervision
370,skill,4,1,9,1,6,161,223,light supervision
370,skill,4,1,9,1,6,163,225,light supervision
370,skill,4,1,9,1,6,172,237,light supervision
370,skill,4,1,9,1,6,182,256,light supervision
370,skill,4,1,9,1,6,187,261,light supervision
370,skill,3,1,9,1,6,197,276,light supervision
880,skill,3,0,10,2,3,143,203,light supervision
880,skill,3,0,10,2,3,28,40,light supervision
880,skill,3,0,10,2,3,74,102,light supervision
880,skill,2,0,10,2,2,170,233,heavy supervision
880,skill,2,0,10,2,2,156,217,heavy supervision
880,skill,2,0,10,2,2,136,196,heavy supervision
880,skill,3,0,10,2,2,64,90,light supervision
880,skill,3,0,10,2,2,50,73,light supervision
880,skill,2,0,10,2,2,45,64,heavy supervision
880,skill,2,0,10,2,2,44,63,heavy supervision
880,skill,2,0,10,2,8,80,110,heavy supervision
880,skill,3,0,10,2,8,140,199,light supervision
880,skill,3,0,10,2,6,49,72,light supervision
880,skill,2,0,10,2,6,204,284,heavy supervision
880,skill,2,0,10,2,6,198,277,heavy supervision
880,skill,3,0,10,2,6,197,276,light supervision
880,skill,3,0,10,2,6,187,261,light supervision
880,skill,2,0,10,2,6,182,256,heavy supervision
880,skill,3,0,10,2,6,171,235,light supervision
880,skill,3,0,10,2,6,163,225,light supervision
880,skill,3,0,10,2,6,161,223,light supervision
880,skill,3,0,10,2,6,147,208,light supervision
880,skill,3,0,10,2,6,144,204,light supervision
880,skill,3,0,10,2,6,18,25,light supervision
880,skill,3,0,10,2,6,24,34,light supervision
880,skill,3,0,10,2,6,37,52,light supervision
880,skill,3,0,10,2,6,42,61,light supervision
880,skill,3,0,10,2,6,95,136,light supervision
880,skill,3,0,10,2,6,96,138,light supervision
880,skill,3,0,10,2,6,108,156,light supervision
880,skill,3,0,10,2,6,98,141,light supervision
880,skill,2,0,10,2,6,119,174,heavy supervision
880,skill,2,0,10,2,6,128,187,heavy supervision
880,skill,3,0,10,2,6,129,190,light supervision
880,skill,3,0,10,2,6,134,194,light supervision
880,skill,2,0,10,2,6,142,201,heavy supervision
105,skill,0,0,6,2,2,156,217,wants to learn
537,skill,3,1,1,2,9,11,12,light supervision
537,skill,4,1,1,2,2,64,90,light supervision
537,skill,4,1,1,2,2,44,63,light supervision
537,skill,4,1,1,2,2,45,64,light supervision
537,skill,3,1,1,2,2,50,73,light supervision
537,skill,2,1,1,2,2,136,196,heavy supervision
537,skill,0,0,1,2,2,155,216,wants to learn
537,skill,3,1,1,2,2,156,217,light supervision
537,skill,2,1,1,2,2,170,233,heavy supervision
537,skill,2,1,1,2,3,28,40,heavy supervision
537,skill,2,1,1,2,3,74,102,heavy supervision
537,skill,3,1,1,2,3,101,146,light supervision
537,skill,3,1,1,2,3,114,162,light supervision
537,skill,3,1,1,2,3,174,239,light supervision
537,skill,0,0,1,2,3,188,262,wants to learn
537,skill,1,1,1,2,4,29,42,heavy supervision
537,skill,3,1,1,2,4,27,38,light supervision
537,skill,3,1,1,2,4,58,82,light supervision
537,skill,0,0,1,2,7,183,116,wants to learn
537,skill,0,0,1,2,7,183,66,wants to learn
537,skill,1,1,1,2,9,9,9,heavy supervision
537,skill,3,1,1,2,9,37,126,light supervision
537,skill,2,1,1,2,9,37,145,heavy supervision
537,skill,1,1,1,2,9,57,46,heavy supervision
537,skill,1,1,1,2,9,57,134,heavy supervision
537,skill,3,1,1,2,9,57,154,light supervision
537,skill,2,1,1,2,9,57,168,heavy supervision
537,skill,3,1,1,2,9,57,241,light supervision
371,skill,2,1,4,2,7,111,291,heavy supervision
371,skill,2,1,4,2,5,124,183,heavy supervision
371,skill,2,1,4,2,5,167,230,heavy supervision
371,skill,1,1,4,2,5,120,176,heavy supervision
371,skill,2,1,4,2,5,93,133,heavy supervision
371,skill,3,1,4,2,5,40,57,light supervision
371,skill,3,1,4,2,5,59,83,light supervision
371,skill,4,1,4,2,4,203,283,light supervision
371,skill,4,1,4,2,4,154,215,light supervision
371,skill,2,1,4,2,4,149,210,heavy supervision
371,skill,3,1,4,2,4,61,86,light supervision
371,skill,3,1,4,2,4,61,87,light supervision
371,skill,4,1,4,2,4,61,85,light supervision
371,skill,1,1,4,2,4,29,273,heavy supervision
371,skill,2,1,4,2,4,27,39,heavy supervision
371,skill,2,1,4,2,4,27,37,heavy supervision
371,skill,2,1,4,2,4,27,33,heavy supervision
371,skill,2,1,4,2,8,80,110,heavy supervision
371,skill,4,1,4,2,8,140,199,light supervision
371,skill,3,1,4,2,7,111,281,light supervision
371,skill,3,1,4,2,7,111,139,light supervision
371,skill,3,1,4,2,7,111,107,light supervision
371,skill,3,1,4,2,7,111,55,light supervision
371,skill,2,1,4,2,2,155,216,heavy supervision
371,skill,3,1,4,2,2,170,233,light supervision
371,skill,0,0,4,2,2,156,217,wants to learn
371,skill,1,1,4,2,2,136,196,heavy supervision
371,skill,3,1,4,2,2,64,90,light supervision
371,skill,3,1,4,2,2,50,73,light supervision
371,skill,3,1,4,2,2,45,64,light supervision
371,skill,3,1,4,2,2,44,63,light supervision
371,skill,3,1,4,2,6,161,223,light supervision
371,skill,4,1,4,2,6,163,225,light supervision
371,skill,4,1,4,2,6,134,194,light supervision
371,skill,4,1,4,2,6,129,190,light supervision
371,skill,3,1,4,2,6,128,187,light supervision
371,skill,4,1,4,2,6,108,156,light supervision
371,skill,3,1,4,2,6,98,141,light supervision
371,skill,4,1,4,2,3,28,40,light supervision
371,skill,4,1,4,2,3,74,102,light supervision
371,skill,4,1,4,2,3,101,146,light supervision
371,skill,4,1,4,2,3,114,162,light supervision
371,skill,3,1,4,2,3,125,184,light supervision
371,skill,3,1,4,2,3,126,185,light supervision
371,skill,3,1,4,2,3,127,186,light supervision
371,skill,4,1,4,2,3,143,203,light supervision
371,skill,3,1,4,2,3,145,205,light supervision
371,skill,3,1,4,2,3,159,220,light supervision
371,skill,3,1,4,2,3,174,239,light supervision
371,skill,3,1,4,2,3,188,262,light supervision
371,skill,4,1,4,2,6,18,25,light supervision
371,skill,2,1,4,2,6,24,34,heavy supervision
371,skill,4,1,4,2,6,37,52,light supervision
371,skill,3,1,4,2,5,194,272,light supervision
371,skill,2,1,4,2,5,38,53,heavy supervision
371,skill,4,1,4,2,6,144,204,light supervision
371,skill,2,1,4,2,6,42,61,heavy supervision
371,skill,4,1,4,2,6,49,72,light supervision
371,skill,3,1,4,2,6,88,123,light supervision
371,skill,3,1,4,2,6,95,136,light supervision
371,skill,1,1,4,2,6,96,138,heavy supervision
355,skill,1,0,4,1,12,208,288,heavy supervision
355,skill,2,0,4,1,12,87,122,heavy supervision
355,skill,3,0,4,1,2,44,63,light supervision
355,skill,3,0,4,1,2,122,178,light supervision
355,skill,3,0,4,1,2,64,90,light supervision
355,skill,3,0,4,1,2,50,73,light supervision
355,skill,3,0,4,1,2,45,64,light supervision
355,skill,3,0,4,1,9,57,46,light supervision
355,skill,3,0,4,1,9,116,165,light supervision
355,skill,3,1,4,1,9,207,152,light supervision
355,skill,4,1,4,1,9,207,153,light supervision
355,skill,3,1,4,1,9,207,169,light supervision
355,skill,2,0,4,1,9,135,195,heavy supervision
355,skill,3,0,4,1,9,57,134,light supervision
355,skill,3,0,4,1,9,57,154,light supervision
355,skill,3,0,4,1,9,57,168,light supervision
355,skill,3,0,4,1,9,37,126,light supervision
355,skill,2,1,4,1,9,37,145,heavy supervision
355,skill,2,1,4,1,9,37,175,heavy supervision
355,skill,3,0,4,1,9,37,179,light supervision
355,skill,3,0,4,1,9,37,228,light supervision
355,skill,2,0,4,1,9,37,245,heavy supervision
355,skill,4,1,4,1,8,80,110,light supervision
355,skill,0,0,4,1,12,85,120,wants to learn
355,skill,0,0,4,1,12,86,121,wants to learn
355,skill,0,0,4,1,12,88,123,wants to learn
664,skill,0,0,8,1,6,17,20,wants to learn
664,skill,2,1,8,1,6,18,25,heavy supervision
664,skill,0,0,8,1,6,24,34,wants to learn
664,skill,2,1,8,1,6,37,52,heavy supervision
664,skill,2,1,8,1,6,144,204,heavy supervision
664,skill,0,0,8,1,6,187,261,wants to learn
664,skill,2,1,8,1,6,197,276,heavy supervision
664,skill,0,0,8,1,6,161,223,wants to learn
908,skill,1,1,10,1,4,154,215,heavy supervision
908,skill,1,1,10,1,4,32,257,heavy supervision
908,skill,2,1,10,1,9,25,35,heavy supervision
908,skill,2,1,10,1,9,31,159,heavy supervision
908,skill,2,1,10,1,9,31,206,heavy supervision
908,skill,2,1,10,1,9,31,267,heavy supervision
908,skill,2,1,10,1,9,33,44,heavy supervision
908,skill,2,1,10,1,9,37,245,heavy supervision
908,skill,1,1,10,1,9,148,254,heavy supervision
908,skill,1,1,10,1,9,207,47,heavy supervision
908,skill,3,1,10,1,9,207,153,light supervision
908,skill,2,1,10,1,9,207,152,heavy supervision
908,skill,4,1,10,1,8,80,110,light supervision
908,skill,2,1,10,1,2,45,64,heavy supervision
908,skill,1,1,10,1,4,32,108,heavy supervision
908,skill,1,1,10,1,4,32,143,heavy supervision
908,skill,0,0,10,1,4,32,167,wants to learn
908,skill,1,1,10,1,4,32,182,heavy supervision
329,skill,4,0,7,2,12,99,142,light supervision
329,skill,4,0,7,2,12,46,65,light supervision
329,skill,4,1,7,2,12,205,285,light supervision
329,skill,4,1,7,2,12,153,214,light supervision
329,skill,4,1,7,2,12,87,122,light supervision
329,skill,4,1,7,2,12,81,111,light supervision
329,skill,4,1,7,2,12,7,7,light supervision
329,skill,3,1,7,2,12,178,251,light supervision
329,skill,4,1,7,2,12,62,88,light supervision
329,skill,4,1,7,2,12,35,48,light supervision
329,skill,2,1,7,2,12,1,1,heavy supervision
329,skill,2,1,7,2,9,207,169,heavy supervision
329,skill,3,1,7,2,9,207,153,light supervision
329,skill,3,1,7,2,9,207,152,light supervision
329,skill,3,1,7,2,9,207,127,light supervision
329,skill,3,1,7,2,9,207,47,light supervision
329,skill,3,1,7,2,9,31,267,light supervision
329,skill,0,0,7,2,9,10,11,wants to learn
329,skill,2,1,7,2,7,111,291,heavy supervision
329,skill,3,1,7,2,7,111,236,light supervision
329,skill,1,1,7,2,6,182,256,heavy supervision
329,skill,1,1,7,2,6,204,284,heavy supervision
329,skill,2,1,7,2,6,198,277,heavy supervision
329,skill,4,1,7,2,6,161,223,light supervision
329,skill,2,1,7,2,6,134,194,heavy supervision
329,skill,3,1,7,2,6,119,174,light supervision
329,skill,3,1,7,2,6,18,25,light supervision
329,skill,3,1,7,2,1,67,94,light supervision
329,skill,3,1,7,2,2,156,217,light supervision
329,skill,4,1,7,2,12,208,288,light supervision
329,skill,4,1,7,2,12,180,253,light supervision
329,skill,3,1,7,2,12,43,62,light supervision
329,skill,1,1,7,2,12,117,170,heavy supervision
329,skill,0,0,7,2,12,110,158,wants to learn
329,skill,0,0,7,2,12,88,123,wants to learn
329,skill,4,1,7,2,2,45,64,light supervision
329,skill,4,1,7,2,2,64,90,light supervision
329,skill,1,1,7,2,1,71,98,heavy supervision
329,skill,4,1,7,2,2,44,63,light supervision
329,skill,4,1,7,2,2,50,73,light supervision
329,skill,3,1,7,2,2,136,196,light supervision
329,skill,3,1,7,2,2,170,233,light supervision
329,skill,1,1,7,2,12,4,4,heavy supervision
329,skill,0,0,7,2,12,23,32,wants to learn
329,skill,1,1,7,2,12,47,67,heavy supervision
329,skill,0,0,7,2,12,51,74,wants to learn
329,skill,0,0,7,2,12,53,77,wants to learn
329,skill,2,1,7,2,12,71,98,heavy supervision
329,skill,4,1,7,2,12,85,120,light supervision
329,skill,4,1,7,2,12,86,121,light supervision
894,skill,0,0,3,1,5,93,133,wants to learn
894,skill,3,1,3,1,9,207,169,light supervision
894,skill,3,1,3,1,9,207,153,light supervision
894,skill,3,1,3,1,9,160,222,light supervision
894,skill,3,1,3,1,9,148,254,light supervision
894,skill,3,1,3,1,9,25,35,light supervision
894,skill,1,1,3,1,7,193,71,heavy supervision
894,skill,2,1,3,1,4,203,283,heavy supervision
894,skill,2,1,3,1,4,30,43,heavy supervision
894,skill,0,0,3,1,4,65,91,wants to learn
894,skill,1,1,3,1,4,91,128,heavy supervision
894,skill,2,1,3,1,4,29,70,heavy supervision
894,skill,2,1,3,1,4,29,273,heavy supervision
894,skill,2,1,3,1,4,34,45,heavy supervision
894,skill,2,1,3,1,7,193,292,heavy supervision
894,skill,2,1,3,1,7,193,209,heavy supervision
894,skill,1,1,3,1,7,193,101,heavy supervision
894,skill,4,1,3,1,2,170,233,light supervision
894,skill,3,1,3,1,2,44,63,light supervision
894,skill,3,1,3,1,2,50,73,light supervision
894,skill,4,1,3,1,9,11,12,light supervision
894,skill,3,1,3,1,9,152,213,light supervision
894,skill,3,1,3,1,9,33,44,light supervision
894,skill,3,1,3,1,12,208,288,light supervision
894,skill,3,1,3,1,2,156,217,light supervision
894,skill,2,1,3,1,2,136,196,heavy supervision
894,skill,2,1,3,1,4,32,167,heavy supervision
894,skill,1,1,3,1,8,181,255,heavy supervision
894,skill,3,1,3,1,8,80,110,light supervision
894,skill,4,1,3,1,2,45,64,light supervision
894,skill,2,1,3,1,7,193,115,heavy supervision
894,skill,4,1,3,1,2,64,90,light supervision
107,skill,2,1,6,1,3,143,203,heavy supervision
107,skill,2,1,6,1,3,159,220,heavy supervision
107,skill,2,1,6,1,3,174,239,heavy supervision
107,skill,2,1,6,1,3,188,262,heavy supervision
107,skill,2,1,6,1,3,74,102,heavy supervision
107,skill,2,1,6,1,3,101,146,heavy supervision
107,skill,2,1,6,1,5,190,265,heavy supervision
107,skill,2,1,6,1,5,175,240,heavy supervision
107,skill,2,1,6,1,5,38,53,heavy supervision
107,skill,2,1,6,1,5,168,231,heavy supervision
107,skill,2,1,6,1,5,93,133,heavy supervision
107,skill,2,1,6,1,5,113,161,heavy supervision
107,skill,2,1,6,1,5,124,183,heavy supervision
107,skill,2,1,6,1,3,143,203,heavy supervision
107,skill,2,1,6,1,3,159,220,heavy supervision
